income,model,retired,stratifier,stratification,att,lower,upper,se,n_treat,n_control,n_dead_treat,n_dead_control,outcome_control,outcome_treat,p_val,pct,pct_lower,pct_upper
personal,deaths_cfactual,,pre_socio,in_school,77001,73595,80408,1738.031,177,48074,20,34,456390.45,379389.14,0,16.90%,16.13%,17.62%
personal,deaths_cfactual,,pre_socio,unemp_recipient,35370,34066,36674,665.323,643,8221,73,160,312936.058,277565.815,0,11.30%,10.89%,11.72%
personal,deaths_cfactual,,pre_socio,disab_recipient,14320,13835,14806,247.69,4459,249353,378,6127,301455.31,287134.909,0,4.80%,4.59%,4.91%
personal,deaths_cfactual,,pre_socio,leave_recipient,41992,40374,43610,825.444,378,3948,47,59,349713.409,307721.16,0,12.00%,11.54%,12.47%
personal,deaths_cfactual,,pre_socio,self_employed,32275,29853,34697,1235.688,824,8128,61,55,443243.332,410968.739,0,7.30%,6.74%,7.83%
personal,deaths_cfactual,,pre_socio,unemployed_6mo,28378,26936,29819,735.484,698,19268,72,335,335363.401,306985.75,0,8.50%,8.03%,8.89%
personal,deaths_cfactual,,pre_socio,working_spouse,22320,19740,24899,1316.093,164,2821,10,32,310569.404,288249.519,0,7.20%,6.36%,8.02%
personal,deaths_cfactual,,pre_socio,other,5450,3186,7714,1155.094,606,15977,26,85,264503.215,259052.873,0,2.10%,1.20%,2.92%
personal,deaths_cfactual,,pre_socio,early_retirement,781,194,1369,299.622,4460,515881,79,1837,287527.987,286746.615,0.009,0.30%,0.07%,0.48%
personal,deaths_cfactual,,pre_socio,retired,-1609,-1931,-1286,164.358,21591,2903514,0,0,315527.9,317136.414,0,-0.50%,-0.61%,-0.41%
personal,deaths_cfactual,0,edu,Vocational training,33230,32506,33954,369.554,12366,2120953,863,14482,461691.008,428461.089,0,7.20%,7.04%,7.35%
personal,deaths_cfactual,0,edu,Upper secondary,53414,51432,55395,1010.792,1110,84459,106,221,530384.469,476970.91,0,10.10%,9.70%,10.44%
personal,deaths_cfactual,0,edu,Basic,26288,25710,26866,294.927,8292,831462,694,12486,370430.486,344142.565,0,7.10%,6.94%,7.25%
personal,deaths_cfactual,0,edu,Bachelor,40945,39867,42023,550.169,6964,1055054,431,5276,572042.083,531097.121,0,7.20%,6.97%,7.35%
personal,deaths_cfactual,0,edu,Higher education,51158,48367,53949,1424.027,1736,222870,74,595,766904.558,715746.184,0,6.70%,6.31%,7.03%
personal,deaths_cfactual,0,edu,-1,28937,26741,31132,1120.15,334,2587,31,60,346711.692,317775.145,0,8.30%,7.71%,8.98%
personal,deaths_cfactual,1,edu,Basic,-1442,-1819,-1066,191.969,12174,2015667,34,1032,279224.175,280666.585,0,-0.50%,-0.65%,-0.38%
personal,deaths_cfactual,1,edu,Vocational training,661,127,1195,272.325,8280,944218,36,722,302334.911,301673.731,0.015,0.20%,0.04%,0.40%
personal,deaths_cfactual,1,edu,Bachelor,-1854,-2716,-992,439.859,2997,155641,9,77,410717.712,412572.041,0,-0.50%,-0.66%,-0.24%
personal,deaths_cfactual,1,edu,Upper secondary,-13337,-16143,-10532,1431.173,260,2851,0,<5,351650.131,364987.587,0,-3.80%,-4.59%,-3.00%
personal,deaths_cfactual,1,edu,-1,-3278,-4167,-2390,453.295,2024,296877,0,<5,317073.21,320351.276,0,-1.00%,-1.31%,-0.75%
personal,deaths_cfactual,1,edu,Higher education,-12444,-15369,-9518,1492.495,316,4141,<5,0,529934.083,542377.853,0,-2.30%,-2.90%,-1.80%
personal,deaths_cfactual,,edu,Vocational training,22621,22104,23139,264.076,20646,3065171,877,14555,405787.289,383166.096,0,5.60%,5.45%,5.70%
personal,deaths_cfactual,,edu,Upper secondary,43487,41747,45227,887.78,1370,87310,106,221,501657.483,458170.824,0,8.70%,8.32%,9.02%
personal,deaths_cfactual,,edu,Basic,12520,12174,12867,176.858,20466,2847129,704,12648,322207.606,309687.115,0,3.90%,3.78%,3.99%
personal,deaths_cfactual,,edu,Bachelor,30662,29815,31510,432.342,9961,1210695,431,5276,530168.649,499506.383,0,5.80%,5.62%,5.94%
personal,deaths_cfactual,,edu,Higher education,43146,40665,45628,1266.095,2052,227011,74,595,735839.699,692693.611,0,5.90%,5.53%,6.20%
personal,deaths_cfactual,,edu,-1,5553,4679,6428,446.231,2358,299464,31,60,322799.155,317245.793,0,1.70%,1.45%,1.99%
personal,deaths_cfactual,0,fam_size,2,27244,26640,27848,308.029,14551,1678446,923,16752,429397.461,402153.62,0,6.30%,6.20%,6.49%
personal,deaths_cfactual,0,fam_size,3+,48943,48042,49844,459.579,9642,2049795,768,9264,564261.8,515318.916,0,8.70%,8.51%,8.83%
personal,deaths_cfactual,0,fam_size,1,29789,28949,30629,428.577,6609,589144,510,9004,462009.721,432220.585,0,6.40%,6.27%,6.63%
personal,deaths_cfactual,1,fam_size,2,-1203,-1645,-761,225.336,12910,1752945,62,1488,267396.45,268599.588,0,-0.40%,-0.62%,-0.28%
personal,deaths_cfactual,1,fam_size,1,-1032,-1318,-746,145.817,13131,1666422,17,349,358666.793,359698.769,0,-0.30%,-0.37%,-0.21%
personal,deaths_cfactual,1,fam_size,3+,7959,3466,12453,2292.574,10,28,<5,0,262233.921,254274.753,0.001,3.00%,1.32%,4.75%
personal,deaths_cfactual,,fam_size,2,15711,15311,16112,204.279,27461,3431391,941,16984,359959.558,344248.317,0,4.40%,4.25%,4.48%
personal,deaths_cfactual,,fam_size,3+,48902,48002,49802,459.121,9652,2049823,769,9264,563960.599,515058.499,0,8.70%,8.51%,8.83%
personal,deaths_cfactual,,fam_size,1,12750,12337,13163,210.875,19740,2255566,518,9050,401189.698,388439.833,0,3.20%,3.07%,3.28%
personal,deaths_cfactual,0,familie_type,partnered_unmarried,44107,43155,45059,485.661,2994,200463,274,1120,497328.962,453221.611,0,8.90%,8.68%,9.06%
personal,deaths_cfactual,0,familie_type,single,35957,35231,36683,370.462,8610,712807,689,9639,486599.228,450642.307,0,7.40%,7.24%,7.54%
personal,deaths_cfactual,0,familie_type,married,32535,31931,33138,307.828,19198,3404115,1220,22417,471864.377,439329.768,0,6.90%,6.77%,7.02%
personal,deaths_cfactual,1,familie_type,married,-1297,-1762,-832,237.159,12148,1734128,59,1465,266204.071,267501.133,0,-0.50%,-0.66%,-0.31%
personal,deaths_cfactual,1,familie_type,single,-1016,-1302,-731,145.725,13136,1666432,17,349,358635.528,359651.874,0,-0.30%,-0.36%,-0.20%
personal,deaths_cfactual,1,familie_type,partnered_unmarried,321,-585,1226,461.853,767,18835,<5,23,286525.063,286204.463,0.488,0.10%,-0.20%,0.43%
personal,deaths_cfactual,,familie_type,partnered_unmarried,36968,36158,37777,413.048,3761,219298,275,1121,460474.677,423506.773,0,8.00%,7.85%,8.20%
personal,deaths_cfactual,,familie_type,single,18092,17688,18495,205.992,21746,2379239,696,9685,420080.279,401988.7,0,4.30%,4.21%,4.40%
personal,deaths_cfactual,,familie_type,married,21467,21033,21900,221.169,31346,5138243,1236,22586,400503.505,379036.691,0,5.40%,5.25%,5.47%
personal,deaths_cfactual,0,per_inc_qt,q4,47126,45982,48269,583.292,9098,1450361,539,7356,677091.02,629965.473,0,7.00%,6.79%,7.13%
personal,deaths_cfactual,0,per_inc_qt,q3,36605,35893,37317,363.199,10977,2072398,796,14167,476166.262,439561.222,0,7.70%,7.54%,7.84%
personal,deaths_cfactual,0,per_inc_qt,q1,11355,10672,12038,348.457,3130,187848,216,1842,242027.397,230672.058,0,4.70%,4.41%,4.97%
personal,deaths_cfactual,0,per_inc_qt,q2,26903,26396,27411,259.064,7597,606778,665,9952,347490.449,320587.077,0,7.70%,7.60%,7.89%
personal,deaths_cfactual,1,per_inc_qt,q1,-1547,-1998,-1096,230.216,11068,1680926,25,461,239751.045,241297.786,0,-0.60%,-0.83%,-0.46%
personal,deaths_cfactual,1,per_inc_qt,q2,-377,-772,18,201.419,11471,1579909,52,1371,317847.077,318224.279,0.061,-0.10%,-0.24%,0.01%
personal,deaths_cfactual,1,per_inc_qt,q3,-3606,-4328,-2884,368.524,2861,146614,<5,28,471936.591,475542.483,0,-0.80%,-0.92%,-0.61%
personal,deaths_cfactual,1,per_inc_qt,q4,2841,345,5338,1273.737,651,11946,<5,0,669080.329,666239.138,0.026,0.40%,0.05%,0.80%
personal,deaths_cfactual,,per_inc_qt,q4,44923,43829,46018,558.457,9749,1462307,539,7356,676638.047,631714.732,0,6.60%,6.48%,6.80%
personal,deaths_cfactual,,per_inc_qt,q3,30829,30208,31451,317.048,13838,2219012,797,14168,474988.902,444159.415,0,6.50%,6.36%,6.62%
personal,deaths_cfactual,,per_inc_qt,q1,2214,1841,2587,190.356,14198,1868774,232,2183,240395.001,238180.649,0,0.90%,0.77%,1.08%
personal,deaths_cfactual,,per_inc_qt,q2,13362,13039,13684,164.547,19068,2186687,681,10066,331687.735,318325.771,0,4.00%,3.93%,4.13%
personal,deaths_cfactual,0,match_age,18to29,89694,87346,92042,1197.869,242,79339,43,65,487470.917,397776.878,0,18.40%,17.92%,18.88%
personal,deaths_cfactual,0,match_age,30to34,73626,71649,75604,1008.966,686,144250,81,220,556738.184,483112.04,0,13.20%,12.87%,13.58%
personal,deaths_cfactual,0,match_age,35to39,59258,57511,61006,891.611,1567,407607,159,968,576216.014,516957.815,0,10.30%,9.98%,10.59%
personal,deaths_cfactual,0,match_age,40to45,50299,48851,51747,738.691,3120,732433,284,3197,563230.059,512931.157,0,8.90%,8.67%,9.19%
personal,deaths_cfactual,0,match_age,45to49,43711,42491,44931,622.423,5141,818481,442,6299,547340.079,503628.992,0,8.00%,7.76%,8.21%
personal,deaths_cfactual,0,match_age,50to54,42279,41230,43327,535.103,6183,761533,652,13192,503205.425,460926.763,0,8.40%,8.19%,8.61%
personal,deaths_cfactual,1,match_age,55to59,36077,34204,37950,955.736,117,10183,26,278,262776.391,226699.47,0,13.70%,13.02%,14.44%
personal,deaths_cfactual,0,match_age,55to59,26383,25477,27289,462.045,7169,881318,665,15553,424009.324,397626.226,0,6.20%,6.01%,6.44%
personal,deaths_cfactual,1,match_age,60to64,-306,-1052,441,380.899,3232,415754,59,1738,289037.819,289343.753,0.422,-0.10%,-0.36%,0.15%
personal,deaths_cfactual,0,match_age,60to64,5304,4478,6131,421.721,5446,443417,172,3776,379102.121,373797.715,0,1.40%,1.18%,1.62%
personal,deaths_cfactual,1,match_age,65to69,-3142,-3662,-2623,265.014,7389,858473,0,0,303201.944,306344.26,0,-1.00%,-1.21%,-0.87%
personal,deaths_cfactual,0,match_age,65to69,7771,6428,9115,685.428,1170,48668,0,0,375215.01,367443.634,0,2.10%,1.71%,2.43%
personal,deaths_cfactual,1,match_age,70to74,847,248,1447,305.926,5098,799237,0,0,308875.072,308027.603,0.006,0.30%,0.08%,0.47%
personal,deaths_cfactual,1,match_age,75to79,-384,-1054,287,341.95,4422,614581,0,0,321641.885,322025.555,0.262,-0.10%,-0.33%,0.09%
personal,deaths_cfactual,0,match_age,75to79,31910,18254,45566,6967.317,15,61,0,0,433841.559,401931.839,0,7.40%,4.21%,10.50%
personal,deaths_cfactual,1,match_age,80to84,-895,-1653,-137,386.742,3315,418372,0,0,332817.106,333712.556,0.021,-0.30%,-0.50%,-0.04%
personal,deaths_cfactual,1,match_age,85to89,-7993,-9089,-6898,558.944,1782,220839,0,0,338279.919,346273.418,0,-2.40%,-2.69%,-2.04%
personal,deaths_cfactual,1,match_age,90to120,-1568,-3279,144,873.261,698,82079,0,0,341598.038,343165.608,0.073,-0.50%,-0.96%,0.04%
personal,deaths_cfactual,0,match_age,70to74,-62769,-71110,-54428,4255.601,53,248,0,0,413069.543,475838.861,0,-15.20%,-17.22%,-13.18%
personal,deaths_cfactual,0,match_age,80to84,-29507,-44809,-14205,7807.157,7,25,0,0,219043.066,248550.46,0.001,-13.50%,-20.46%,-6.49%
personal,deaths_cfactual,0,match_age,85to89,-6207,-7547,-4867,683.673,<5,<5,0,0,288488.248,294694.931,0,-2.20%,-2.62%,-1.69%
personal,deaths_cfactual,,match_age,18to29,89694,87346,92042,1197.869,242,79339,43,65,487470.917,397776.878,0,18.40%,17.92%,18.88%
personal,deaths_cfactual,,match_age,30to34,73626,71649,75604,1008.966,686,144250,81,220,556738.184,483112.04,0,13.20%,12.87%,13.58%
personal,deaths_cfactual,,match_age,35to39,59258,57511,61006,891.611,1567,407607,159,968,576216.014,516957.815,0,10.30%,9.98%,10.59%
personal,deaths_cfactual,,match_age,40to45,50299,48851,51747,738.691,3120,732433,284,3197,563230.059,512931.157,0,8.90%,8.67%,9.19%
personal,deaths_cfactual,,match_age,45to49,43711,42491,44931,622.423,5141,818481,442,6299,547340.079,503628.992,0,8.00%,7.76%,8.21%
personal,deaths_cfactual,,match_age,50to54,42279,41230,43327,535.103,6183,761533,652,13192,503205.425,460926.763,0,8.40%,8.19%,8.61%
personal,deaths_cfactual,,match_age,55to59,26552,25662,27442,454.104,7284,891378,691,15831,421241.191,394688.996,0,6.30%,6.09%,6.51%
personal,deaths_cfactual,,match_age,60to64,3154,2570,3739,298.146,8678,859171,231,5355,344615.379,341461.026,0,0.90%,0.75%,1.08%
personal,deaths_cfactual,,match_age,65to69,-1615,-2099,-1131,246.957,8559,907141,0,0,313190.055,314805.438,0,-0.50%,-0.67%,-0.36%
personal,deaths_cfactual,,match_age,70to74,153,-447,752,305.992,5151,799485,0,0,309946.671,309794.098,0.618,0.00%,-0.14%,0.24%
personal,deaths_cfactual,,match_age,75to79,-217,-888,453,341.885,4437,614642,0,0,322140.835,322358.267,0.525,-0.10%,-0.28%,0.14%
personal,deaths_cfactual,,match_age,80to84,-934,-1692,-176,386.76,3322,418397,0,0,332882.046,333816.039,0.016,-0.30%,-0.51%,-0.05%
personal,deaths_cfactual,,match_age,85to89,-7998,-9091,-6904,558.029,1785,220844,0,0,338325.358,346322.958,0,-2.40%,-2.69%,-2.04%
personal,deaths_cfactual,,match_age,90to120,-1568,-3279,144,873.261,698,82079,0,0,341598.038,343165.608,0.073,-0.50%,-0.96%,0.04%
personal,deaths_cfactual,0,year,2001,40,-241,322,143.382,1795,310458,0,0,45049.947,45009.456,0.778,0.10%,-0.53%,0.71%
personal,deaths_cfactual,0,year,2002,890,443,1337,228.153,1886,315637,37,634,89888.393,88998.095,0,1.00%,0.49%,1.49%
personal,deaths_cfactual,0,year,2003,3023,2414,3632,310.617,1875,313870,84,1243,135489.429,132466.358,0,2.20%,1.78%,2.68%
personal,deaths_cfactual,0,year,2004,7729,6980,8478,382.016,1864,311688,131,1902,183526.319,175797.478,0,4.20%,3.80%,4.62%
personal,deaths_cfactual,0,year,2005,11563,10642,12484,469.775,1847,309776,160,2549,230928.353,219365.138,0,5.00%,4.61%,5.41%
personal,deaths_cfactual,0,year,2006,17379,16278,18480,561.769,1836,308255,185,3130,280848.643,263469.519,0,6.20%,5.80%,6.58%
personal,deaths_cfactual,0,year,2007,23536,22261,24810,650.113,1865,302953,209,3681,333086.153,309550.557,0,7.10%,6.68%,7.45%
personal,deaths_cfactual,0,year,2008,28768,27391,30145,702.348,2118,298586,226,4122,380254.289,351486.384,0,7.60%,7.20%,7.93%
personal,deaths_cfactual,0,year,2009,30290,28875,31706,722.151,2748,322171,215,3771,429215.78,398925.63,0,7.10%,6.73%,7.39%
personal,deaths_cfactual,0,year,2010,37267,35644,38890,828.065,2740,320624,230,3919,479891.003,442623.564,0,7.80%,7.43%,8.10%
personal,deaths_cfactual,1,year,2001,43,-124,210,85.063,1337,242016,0,0,27669.107,27626.003,0.612,0.20%,-0.45%,0.76%
personal,deaths_cfactual,1,year,2002,-50,-314,213,134.456,1378,224068,6,103,56131.675,56182.15,0.707,-0.10%,-0.56%,0.38%
personal,deaths_cfactual,1,year,2003,43,-327,412,188.388,1333,210636,9,190,84730.677,84688.037,0.821,0.10%,-0.39%,0.49%
personal,deaths_cfactual,1,year,2004,-232,-710,245,243.442,1394,205921,11,217,114954.978,115187.476,0.34,-0.20%,-0.62%,0.21%
personal,deaths_cfactual,1,year,2005,-38,-567,491,269.863,1395,204000,10,207,145092.391,145130.578,0.887,0.00%,-0.39%,0.34%
personal,deaths_cfactual,1,year,2006,291,-348,929,325.738,1554,219487,13,161,174645.496,174354.666,0.372,0.20%,-0.20%,0.53%
personal,deaths_cfactual,1,year,2007,388,-376,1151,389.625,1550,218203,11,152,207436.868,207049.154,0.32,0.20%,-0.18%,0.56%
personal,deaths_cfactual,1,year,2008,771,-52,1593,419.793,1851,230839,7,152,237188.115,236417.504,0.066,0.30%,-0.02%,0.67%
personal,deaths_cfactual,1,year,2009,1032,175,1888,437.066,2270,244350,6,100,267042.215,266010.377,0.018,0.40%,0.07%,0.71%
personal,deaths_cfactual,1,year,2010,288,-693,1268,500.167,2163,239284,6,171,303425.708,303138.143,0.565,0.10%,-0.23%,0.42%
personal,deaths_cfactual,0,year,2011,35733,34200,37265,781.777,2723,319649,217,3837,471447.712,435715.172,0,7.60%,7.25%,7.90%
personal,deaths_cfactual,1,year,2011,-218,-1142,706,471.59,2048,232136,7,183,300639.62,300857.655,0.644,-0.10%,-0.38%,0.23%
personal,deaths_cfactual,0,year,2012,36961,35475,38447,758.159,2723,316211,218,3498,472463.179,435502.181,0,7.80%,7.51%,8.14%
personal,deaths_cfactual,1,year,2012,-41,-953,871,465.344,1926,232278,6,148,301837.185,301877.762,0.931,0.00%,-0.32%,0.29%
personal,deaths_cfactual,0,year,2013,35554,34073,37035,755.57,2710,315284,212,3065,477460.108,441905.874,0,7.40%,7.14%,7.76%
personal,deaths_cfactual,1,year,2013,-1294,-2213,-374,469.094,1983,231743,<5,108,307907.833,309201.603,0.006,-0.40%,-0.72%,-0.12%
personal,deaths_cfactual,0,year,2014,34364,32893,35835,750.446,2673,312530,204,3056,486068.492,451704.729,0,7.10%,6.77%,7.37%
personal,deaths_cfactual,1,year,2014,-1588,-2472,-703,451.254,2001,235254,<5,68,312828.001,314415.877,0,-0.50%,-0.79%,-0.22%
personal,deaths_cfactual,0,year,2015,32756,31269,34244,759.096,2637,308883,209,3032,494669.09,461912.697,0,6.60%,6.32%,6.92%
personal,deaths_cfactual,1,year,2015,-2838,-3761,-1915,470.956,2124,251494,<5,59,318131.175,320968.836,0,-0.90%,-1.18%,-0.60%
personal,deaths_cfactual,0,year,2016,30162,28707,31616,741.988,2615,307006,212,3235,449079.261,418917.614,0,6.70%,6.39%,7.04%
personal,deaths_cfactual,1,year,2016,-2906,-3825,-1987,468.75,1999,239073,<5,64,292101.586,295007.686,0,-1.00%,-1.31%,-0.68%
personal,deaths_cfactual,0,year,2017,29411,28003,30819,718.546,2579,303743,209,3298,399544.826,370133.845,0,7.40%,7.01%,7.71%
personal,deaths_cfactual,1,year,2017,-2468,-3371,-1566,460.499,1878,225794,<5,50,261456.342,263924.619,0,-0.90%,-1.29%,-0.60%
personal,deaths_cfactual,0,year,2018,27109,25760,28458,688.292,2529,298717,199,3305,351783.429,324674.773,0,7.70%,7.32%,8.09%
personal,deaths_cfactual,1,year,2018,-2119,-2956,-1282,427.148,1763,214385,<5,29,231587.081,233705.972,0,-0.90%,-1.28%,-0.55%
personal,deaths_cfactual,,year,2001,42,-134,218,89.84,3132,552474,0,0,37630.348,37588.742,0.643,0.10%,-0.36%,0.58%
personal,deaths_cfactual,,year,2002,504,220,788,145.067,3264,539098,43,737,75887.814,75383.902,0.001,0.70%,0.29%,1.04%
personal,deaths_cfactual,,year,2003,1846,1453,2239,200.691,3167,524506,93,1433,114808.357,112962.483,0,1.60%,1.27%,1.95%
personal,deaths_cfactual,,year,2004,4624,4132,5116,251.008,3258,505804,142,2119,155900.362,151276.521,0,3.00%,2.65%,3.28%
personal,deaths_cfactual,,year,2005,7167,6565,7768,306.899,3224,489844,169,2731,196964.995,189798.276,0,3.60%,3.33%,3.94%
personal,deaths_cfactual,,year,2006,11064,10337,11790,370.731,3390,497953,196,3257,238960.055,227896.317,0,4.60%,4.33%,4.93%
personal,deaths_cfactual,,year,2007,15193,14341,16044,434.349,3415,485510,218,3805,283971.966,268779.25,0,5.40%,5.05%,5.65%
personal,deaths_cfactual,,year,2008,18855,17924,19785,474.735,3969,511178,232,4224,324756.192,305901.655,0,5.80%,5.52%,6.09%
personal,deaths_cfactual,,year,2009,20180,19218,21143,491,5018,566521,220,3834,366283.344,346103.165,0,5.50%,5.25%,5.77%
personal,deaths_cfactual,,year,2010,24551,23439,25663,567.536,4903,550818,232,3950,412289.045,387737.953,0,6.00%,5.69%,6.22%
personal,deaths_cfactual,,year,2011,23069,22029,24108,530.425,4771,536684,219,3855,404768.835,381700.049,0,5.70%,5.44%,5.96%
personal,deaths_cfactual,,year,2012,23745,22740,24750,512.685,4649,521543,218,3501,405078.713,381333.364,0,5.90%,5.61%,6.11%
personal,deaths_cfactual,,year,2013,22282,21285,23278,508.598,4533,511258,212,3065,409615.502,387333.921,0,5.40%,5.20%,5.68%
personal,deaths_cfactual,,year,2014,20952,19981,21924,495.884,4390,512218,204,3056,415495.574,394543.117,0,5.00%,4.81%,5.28%
personal,deaths_cfactual,,year,2015,19155,18183,20127,495.929,4276,516010,209,3032,421111.021,401956.223,0,4.50%,4.32%,4.78%
personal,deaths_cfactual,,year,2016,17347,16396,18299,485.271,4170,502143,212,3235,384408.131,367060.646,0,4.50%,4.27%,4.76%
personal,deaths_cfactual,,year,2017,16852,15934,17770,468.541,4048,484651,209,3298,343253.966,326402.045,0,4.90%,4.64%,5.18%
personal,deaths_cfactual,,year,2018,15610,14730,16491,449.23,3912,473374,199,3305,303578.707,287968.532,0,5.10%,4.85%,5.43%
personal,deaths_cfactual,0,reg,Hovedstaden,35297,34353,36241,481.642,9639,1461198,677,11219,513754.131,478457.58,0,6.90%,6.69%,7.05%
personal,deaths_cfactual,0,reg,Syddanmark,30225,29411,31040,415.535,6950,993904,460,7598,455388.199,425163.107,0,6.60%,6.46%,6.82%
personal,deaths_cfactual,0,reg,Midtjylland,33764,32867,34662,457.968,6514,1005275,468,7024,470208.653,436444.326,0,7.20%,6.99%,7.37%
personal,deaths_cfactual,0,reg,Nordjylland,33937,32834,35040,562.791,2888,299413,217,2356,455604.286,421667.271,0,7.40%,7.21%,7.69%
personal,deaths_cfactual,0,reg,Sjaelland,40843,39795,41892,534.884,4811,557595,378,4630,465979.702,425136.244,0,8.80%,8.54%,8.99%
personal,deaths_cfactual,1,reg,Hovedstaden,-2234,-2810,-1658,293.797,8280,1023079,23,447,334672.403,336906.601,0,-0.70%,-0.84%,-0.50%
personal,deaths_cfactual,1,reg,Sjaelland,-87,-791,617,359.243,4084,486109,12,316,299645.309,299732.24,0.809,0.00%,-0.26%,0.21%
personal,deaths_cfactual,1,reg,Syddanmark,-1571,-2130,-1012,285.21,5773,838830,19,428,293751.761,295322.777,0,-0.50%,-0.73%,-0.34%
personal,deaths_cfactual,1,reg,Midtjylland,-341,-924,242,297.372,5287,745036,15,428,299152.661,299494.005,0.251,-0.10%,-0.31%,0.08%
personal,deaths_cfactual,1,reg,Nordjylland,-154,-816,508,337.79,2627,326341,12,218,294365.284,294518.934,0.649,-0.10%,-0.28%,0.17%
personal,deaths_cfactual,,reg,Hovedstaden,21444,20810,22077,323.119,17919,2484277,682,11292,442729.709,421286.085,0,4.80%,4.70%,4.99%
personal,deaths_cfactual,,reg,Syddanmark,18646,18087,19205,285.135,12723,1832734,466,7676,392056.927,373410.879,0,4.80%,4.61%,4.90%
personal,deaths_cfactual,,reg,Midtjylland,21607,20993,22221,313.111,11801,1750311,473,7073,404385.488,382778.317,0,5.30%,5.19%,5.49%
personal,deaths_cfactual,,reg,Nordjylland,20779,20056,21501,368.689,5515,625754,220,2383,389114.878,368336.111,0,5.30%,5.15%,5.53%
personal,deaths_cfactual,,reg,Sjaelland,25735,25023,26446,362.939,8895,1043704,382,4658,400282.344,374547.519,0,6.40%,6.25%,6.61%
personal,deaths_cfactual,0,util,0,37910,37114,38706,406.078,12016,2612617,1004,21685,490887.168,452977.512,0,7.70%,7.56%,7.88%
personal,deaths_cfactual,0,util,1,30945,30018,31872,472.983,6672,837969,418,6018,480573.781,449629.069,0,6.40%,6.25%,6.63%
personal,deaths_cfactual,0,util,2,33936,32968,34904,494.004,4010,342368,256,2290,477077.489,443141.617,0,7.10%,6.91%,7.32%
personal,deaths_cfactual,0,util,6 to 10,33568,32552,34584,518.405,3119,164391,200,1399,446823.47,413255.689,0,7.50%,7.29%,7.74%
personal,deaths_cfactual,0,util,3 to 5,32362,31454,33270,463.233,4387,353867,266,2455,470625.28,438263.075,0,6.90%,6.68%,7.07%
personal,deaths_cfactual,0,util,11+,18937,16837,21038,1071.808,598,6173,57,204,372151.508,353214.073,0,5.10%,4.52%,5.65%
personal,deaths_cfactual,1,util,0,-889,-1410,-369,265.41,8092,1573699,35,1050,303782.186,304671.618,0.001,-0.30%,-0.46%,-0.12%
personal,deaths_cfactual,1,util,1,-519,-1149,110,321.166,5098,696959,19,382,309908.429,310427.54,0.106,-0.20%,-0.37%,0.04%
personal,deaths_cfactual,1,util,3 to 5,-2333,-2956,-1710,318.007,4415,436866,9,156,309444.572,311777.622,0,-0.80%,-0.96%,-0.55%
personal,deaths_cfactual,1,util,2,-526,-1246,195,367.527,3422,351813,7,165,313251.931,313777.697,0.153,-0.20%,-0.40%,0.06%
personal,deaths_cfactual,1,util,6 to 10,-2803,-3568,-2039,390.068,3878,322883,6,76,312118.364,314921.488,0,-0.90%,-1.14%,-0.65%
personal,deaths_cfactual,1,util,11+,183,-890,1256,547.638,1146,37175,<5,8,312881.604,312698.532,0.738,0.10%,-0.28%,0.40%
personal,deaths_cfactual,,util,0,25184,24623,25745,286.299,20108,4186316,1020,21780,425758.183,400574.237,0,5.90%,5.78%,6.05%
personal,deaths_cfactual,,util,1,19685,19049,20322,324.788,11770,1534928,427,6039,415467.83,395782.447,0,4.70%,4.58%,4.89%
personal,deaths_cfactual,,util,2,21058,20398,21717,336.355,7432,694181,256,2302,411302.52,390244.951,0,5.10%,4.96%,5.28%
personal,deaths_cfactual,,util,6 to 10,17607,16947,18267,336.726,6997,487274,201,1431,382302.736,364695.32,0,4.60%,4.43%,4.78%
personal,deaths_cfactual,,util,3 to 5,18230,17635,18825,303.692,8802,790733,268,2461,400366.143,382136.072,0,4.60%,4.40%,4.70%
personal,deaths_cfactual,,util,11+,9033,7889,10177,583.612,1744,43348,57,210,337374.216,328340.857,0,2.70%,2.34%,3.02%
personal,deaths_cfactual,0,cci,0,35318,34847,35790,240.484,28189,4288827,1983,32059,484831.629,449513.326,0,7.30%,7.19%,7.38%
personal,deaths_cfactual,0,cci,2,22409,20594,24225,926.156,734,5272,62,222,408355.611,385946.347,0,5.50%,5.04%,5.93%
personal,deaths_cfactual,0,cci,1,26545,25502,27587,531.837,1674,22455,133,593,409600.703,383056.118,0,6.50%,6.23%,6.74%
personal,deaths_cfactual,0,cci,4+,30403,24063,36743,3234.794,96,404,20,59,299893.499,269490.585,0,10.10%,8.02%,12.25%
personal,deaths_cfactual,1,cci,0,-1211,-1537,-884,166.51,20011,3166769,65,1774,309265.188,310475.914,0,-0.40%,-0.50%,-0.29%
personal,deaths_cfactual,1,cci,1,-868,-1417,-320,279.669,3360,180720,6,44,305242.205,306110.687,0.002,-0.30%,-0.46%,-0.10%
personal,deaths_cfactual,1,cci,2,-1387,-2267,-508,448.545,1809,57292,7,18,307192.896,308580.313,0.002,-0.50%,-0.74%,-0.17%
personal,deaths_cfactual,0,cci,3,28318,23742,32895,2334.908,109,427,10,28,322981.003,294662.564,0,8.80%,7.35%,10.18%
personal,deaths_cfactual,1,cci,3,-153,-1410,1105,641.542,496,8258,<5,0,310035.142,310187.914,0.812,0.00%,-0.45%,0.36%
